Timestamp,Price,Market Cap,24h Volume,Coin
2019-09-09,0.2620627186965279,11250359538.167639,1257546823.36327,XRP
2019-09-10,0.25912465321417905,11142671481.000729,1421440805.3163204,XRP
2019-09-11,0.25889724260052593,11139211367.506126,1220665019.5928526,XRP
2019-09-12,0.25574011427357424,10995546137.788956,1257218645.130903,XRP
2019-09-13,0.2543574196134629,10942799516.563921,1222944772.9091167,XRP
2019-09-14,0.25533469834850253,10986207071.001532,1147662537.315168,XRP
2019-09-15,0.2609641208796706,11242609462.210733,1325622918.92724,XRP
2019-09-16,0.26076181400840165,11220417029.639263,1221139575.904966,XRP
2019-09-17,0.2609455043474798,11200849262.69035,1155758073.8608801,XRP
2019-09-18,0.2846462475817335,12253909114.818693,2354997938.910167,XRP
2019-09-19,0.31161326516629345,13425240272.670347,2973613472.354118,XRP
2019-09-20,0.3025226060199861,13034470000.754793,2799185175.3913994,XRP
2019-09-21,0.29426474512387574,12655906849.897917,1883642466.390467,XRP
2019-09-22,0.28907727996575444,12446451549.391525,1503798939.0234883,XRP
2019-09-23,0.2791021043909529,12022291332.433779,1515159376.587487,XRP
2019-09-24,0.26844230961089144,11564497711.033684,1680668863.48233,XRP
2019-09-25,0.2366457898689468,10337515050.708233,2229758623.2587996,XRP
2019-09-26,0.24519565769447127,10567964183.50547,2136113653.497143,XRP
2019-09-27,0.24256592697918897,10486709580.042631,1680170207.5249827,XRP
2019-09-28,0.2422231186683567,10429700104.054972,1608373835.4644372,XRP
2019-09-29,0.2420720435365249,10428466352.570108,1395071381.9520047,XRP
2019-09-30,0.23971394512701386,10326879446.621078,1547225755.797721,XRP
2019-10-01,0.25526830768228254,11011194094.297218,2170139827.71941,XRP
2019-10-02,0.2529608156546108,10908109286.37359,1549695650.7185812,XRP
2019-10-03,0.2528556507739294,10896223273.9757,1547405306.6519043,XRP
2019-10-04,0.2522759168526039,10878575261.654922,1651799924.2860808,XRP
2019-10-05,0.25187451812908623,10861266252.225098,1677352456.105901,XRP
2019-10-06,0.253062915509938,10912512009.289984,2233934413.0352416,XRP
2019-10-07,0.25429168654304485,10965703928.182156,2208847512.736993,XRP
2019-10-08,0.27404731181340763,11829742018.638048,2430730120.084313,XRP
2019-10-09,0.27688640983111695,11943803745.380253,1967860608.1424108,XRP
2019-10-10,0.28087008491486865,12124305995.110683,1830311148.9234886,XRP
2019-10-11,0.27140043712616724,11716210076.409117,1698702163.3727648,XRP
2019-10-12,0.2678099641647878,11548287614.399103,1477806676.2125459,XRP
2019-10-13,0.27198566863407597,11740658552.909243,1326083118.2493963,XRP
2019-10-14,0.2766027264822885,11963366049.011003,1400020590.0693386,XRP
2019-10-15,0.29589976050882405,12773042023.41355,1921364554.520583,XRP
2019-10-16,0.28804793955697866,12437205953.801718,1930256540.5454137,XRP
2019-10-17,0.283363566680175,12231894810.885754,2014811545.3617702,XRP
2019-10-18,0.30125493573300094,12996784402.28962,2216299406.840458,XRP
2019-10-19,0.29466321158463643,12742019107.658873,2167173025.5896897,XRP
2019-10-20,0.2914877406912295,12585151584.053505,2064923352.044381,XRP
2019-10-21,0.2938813587229984,12692575256.61417,1960894138.5309122,XRP
2019-10-22,0.2922858993183195,12655454831.360157,1659509597.8302536,XRP
2019-10-23,0.2908430268443793,12588423583.287157,1670706016.9237754,XRP
2019-10-24,0.27381810772019327,11837865247.793247,2334353956.997631,XRP
2019-10-25,0.2760423928385034,11937847659.436197,1650192468.5257485,XRP
2019-10-26,0.2971700043832714,12847998139.877121,2647318897.032256,XRP
2019-10-27,0.2939846775607903,12690766220.45456,3314773164.477733,XRP
2019-10-28,0.2967535004127484,12834022589.54068,2259575654.9856777,XRP
2019-10-29,0.2948471211335502,12755988476.618378,2191125634.466923,XRP
2019-10-30,0.301284781710241,13031272592.452734,2393351298.7583146,XRP
2019-10-31,0.2951265556427586,12763660332.984507,2302767694.4733005,XRP
2019-11-01,0.294531579012004,12740421990.771605,2082418410.2235837,XRP
2019-11-02,0.29165658626780633,12613085476.648623,1962881932.3477864,XRP
2019-11-03,0.29529726364440956,12769788945.39278,1866053018.9913964,XRP
2019-11-04,0.29054260422075967,12580680013.37127,1689929185.766098,XRP
2019-11-05,0.298872721216486,12925674845.131813,2057202922.567568,XRP
2019-11-06,0.2996909057585615,12960159399.445711,2361947990.029955,XRP
2019-11-07,0.3090009497240582,13363701400.09213,2042708061.1676855,XRP
2019-11-08,0.29173271465291817,12617635477.367332,2766281976.0571494,XRP
2019-11-09,0.27667504282700345,11985109492.527893,2369137321.293406,XRP
2019-11-10,0.28006076959509285,12110759164.907185,1689202917.3272338,XRP
2019-11-11,0.2798215930424,12115850141.561035,1952366805.7377975,XRP
2019-11-12,0.2746914080805309,11896088190.328583,1747295899.9049609,XRP
2019-11-13,0.2721772769946853,11783537839.590683,1753771010.5347853,XRP
2019-11-14,0.27187109935630743,11779466996.879496,1533460114.2050319,XRP
2019-11-15,0.26856549757644416,11630052198.562307,1583946238.0848918,XRP
2019-11-16,0.2615442322498581,11311819693.686783,1920714192.377945,XRP
2019-11-17,0.26237988779723864,11356604230.906582,1444131994.0934596,XRP
2019-11-18,0.2634004405345416,11390521192.50825,1565745959.2119908,XRP
2019-11-19,0.2530251620546223,10961759752.798306,1729040725.8239985,XRP
2019-11-20,0.2543407625786477,10999666254.839508,1638576969.1946294,XRP
2019-11-21,0.2503667127922819,10840849305.624098,1567957909.9081807,XRP
2019-11-22,0.24354349554680102,10535355333.386894,1908985314.8716104,XRP
2019-11-23,0.23166707238611148,10055459873.027853,2268409878.1330075,XRP
2019-11-24,0.2336667887350819,10124475242.140131,1570878083.139302,XRP
2019-11-25,0.22040516534837126,9616492903.661354,1180253687.6046126,XRP
2019-11-26,0.21869284569131184,9489533519.461237,2199193280.2041306,XRP
2019-11-27,0.22021257541061043,9539776013.866621,1360148283.0929322,XRP
2019-11-28,0.2241536255514911,9714931313.847008,1671143397.771012,XRP
2019-11-29,0.224247140002094,9704761163.163174,1302013210.7520978,XRP
2019-11-30,0.22920653638723604,9936151608.056837,1344642297.9359195,XRP
2019-12-01,0.22612316595208198,9800096980.027464,1116903291.4747913,XRP
2019-12-02,0.2246781041456338,9723070572.226942,1239780730.239237,XRP
2019-12-03,0.2195849101640445,9504650285.869356,1244090274.1824234,XRP
2019-12-04,0.21925213614089303,9493559560.191479,1087126001.450581,XRP
2019-12-05,0.21486021288219878,9318454253.012413,1496527703.0165699,XRP
2019-12-06,0.21955436751663168,9528707125.763216,1551842223.2826447,XRP
2019-12-07,0.22469071553602393,9721988101.533855,1350726087.4848318,XRP
2019-12-08,0.2265675612675488,9816353905.887003,1175620040.0523336,XRP
2019-12-09,0.2288273452266773,9913283820.811443,1260776037.237512,XRP
2019-12-10,0.22425809466687757,9702431731.802275,1305001708.668749,XRP
2019-12-11,0.223029837562323,9652282172.703062,1226787756.5237048,XRP
2019-12-12,0.22121757155908783,9579377037.188805,1121923734.289289,XRP
2019-12-13,0.21866369382763226,9488179879.695215,1195013016.275011,XRP
2019-12-14,0.2202734548796847,9538428330.816734,1192363743.2227676,XRP
2019-12-15,0.21616494400791345,9362512935.803154,1021876080.0575187,XRP
2019-12-16,0.21759116379788443,9421061834.634323,1116573944.3489087,XRP
2019-12-17,0.20673040283397381,8950378006.38516,1378455406.3911438,XRP
2019-12-18,0.18560999708994821,8026650033.613962,2031835846.8763812,XRP
2019-12-19,0.19550694359326068,8433452995.451696,1973167348.2621262,XRP
2019-12-20,0.19003622481374205,8222963566.866712,1442126233.515745,XRP
2019-12-21,0.19412847133390698,8449021525.702751,1683833506.419328,XRP
2019-12-22,0.19314187900428673,8349024844.113404,1212967874.8826249,XRP
2019-12-23,0.1964041103252563,8496336849.786618,1245684250.5654864,XRP
2019-12-24,0.19052743643995887,8255381378.22912,1334054094.2048976,XRP
2019-12-25,0.1902105407283241,8237503092.36926,1220452826.5165844,XRP
2019-12-26,0.1887222986575721,8181632450.380563,1082512473.510649,XRP
2019-12-27,0.18961403378778133,8215272622.549049,1181611503.3189309,XRP
2019-12-28,0.19000943278035307,8224492981.965064,1145185003.0103433,XRP
2019-12-29,0.19309731185296622,8368577080.6658,1149268069.6782694,XRP
2019-12-30,0.1962650992171923,8505334096.455835,1119363221.7426622,XRP
2019-12-31,0.19316615940492496,8369269616.756703,1226858692.8538432,XRP
2020-01-01,0.19299328680049138,8359480714.050397,1125486226.8996513,XRP
2020-01-02,0.1925555238273866,8341958972.432188,1043385828.1124829,XRP
2020-01-03,0.18743331904176772,8125379010.023234,1082069170.5192986,XRP
2020-01-04,0.19229914510656726,8347736588.237065,1276806150.4908261,XRP
2020-01-05,0.19281164080052574,8353409154.389953,987421522.1363721,XRP
2020-01-06,0.1938156066611448,8392968450.124307,1151983921.4447215,XRP
2020-01-07,0.21886937694958472,9465463489.326942,2315410062.424789,XRP
2020-01-08,0.21402337779784072,9305934111.59265,2246849401.0656867,XRP
2020-01-09,0.2077455033575198,9024811867.845201,1751818179.3607318,XRP
2020-01-10,0.20355935867224603,8789096375.417276,1375082672.979332,XRP
2020-01-11,0.21267387579066802,9152207373.444256,1715289860.970222,XRP
2020-01-12,0.21105224358784117,9174759874.804424,1616008355.0527637,XRP
2020-01-13,0.21474449708822158,9309701295.480135,1497339722.9534612,XRP
2020-01-14,0.21157499912373928,9203081181.314354,1344392775.5026226,XRP
2020-01-15,0.23286865448480604,10153845095.502394,2696981092.1720905,XRP
2020-01-16,0.23300283331519447,10123709179.009432,2536228717.563669,XRP
2020-01-17,0.22853059053530053,9976223216.14577,2022448461.469136,XRP
2020-01-18,0.23686460613195828,10373376854.06169,2396388745.8834558,XRP
2020-01-19,0.24213615589873505,10570157519.33709,2424579070.6483755,XRP
2020-01-20,0.235603867808873,10284998478.072683,2271192817.467,XRP
2020-01-21,0.23289279406637656,10166649872.106089,1732824923.0854318,XRP
2020-01-22,0.23685345936131622,10331513194.577929,1689519338.779692,XRP
2020-01-23,0.23499544043382634,10259917352.455172,1517848018.8288903,XRP
2020-01-24,0.22724888132389257,9883783791.647701,1588344751.2599707,XRP
2020-01-25,0.2225431426290054,9719772858.770794,1700488421.523553,XRP
2020-01-26,0.22061763237296175,9638438751.03141,1378215639.489156,XRP
2020-01-27,0.22943058906684347,10020588305.88766,1612338569.6517098,XRP
2020-01-28,0.23047236239936733,10066088697.599735,1806433337.1744275,XRP
2020-01-29,0.23759353224638982,10379406076.854149,2085600978.3634768,XRP
2020-01-30,0.2347214961660962,10253939577.564808,1977002934.2965088,XRP
2020-01-31,0.24276686561020783,10605406032.519274,2181535959.948334,XRP
2020-02-01,0.23842652774418766,10415795950.139376,2017282252.7990386,XRP
2020-02-02,0.24058383524812516,10498465190.459534,1716886038.0747964,XRP
2020-02-03,0.24945938103026924,10897772304.292992,2640052158.2307854,XRP
2020-02-04,0.2542159606960318,11100987585.881157,2278216762.8389688,XRP
2020-02-05,0.2656747180889477,11609513518.064352,2704937501.8976245,XRP
2020-02-06,0.2764575489693778,12080704084.369738,3007089781.3190074,XRP
2020-02-07,0.2823097578555551,12336435223.046865,2897162400.397639,XRP
2020-02-08,0.2795854197829911,12219130649.62797,2279182999.2916217,XRP
2020-02-09,0.27737310854342834,12120712412.328041,2203834681.657999,XRP
2020-02-10,0.28228522263887856,12335363077.636406,2235349086.4563556,XRP
2020-02-11,0.2743149002963578,11989933095.065647,2336299972.3317795,XRP
2020-02-12,0.28059588101972865,12264466263.199255,2313861746.3463297,XRP
2020-02-13,0.30062527136408457,13139923811.820684,3939347661.1381044,XRP
2020-02-14,0.32323749080237313,14128273325.1104,6605455718.645415,XRP
2020-02-15,0.33328200848325845,14547897322.234125,4390704528.584524,XRP
2020-02-16,0.3054624254862439,13351349272.969727,3430602807.6012707,XRP
2020-02-17,0.2964534198879656,13014571135.584288,3980732101.4108753,XRP
2020-02-18,0.28908812446999876,12589617075.790451,3853954524.987112,XRP
2020-02-19,0.296577455075223,13006965403.789303,3811855427.8079524,XRP
2020-02-20,0.2791443337343405,12286661487.356989,3177109702.4000826,XRP
2020-02-21,0.27234077933160267,11903878854.716238,3305374380.6193023,XRP
2020-02-22,0.2741735340187518,11994931288.88298,2686108808.308024,XRP
2020-02-23,0.2750165598980362,12031813176.600395,2170573839.236917,XRP
2020-02-24,0.2828391709232468,12368568030.53096,2366852812.7249575,XRP
2020-02-25,0.27168308521714457,11885975614.657633,2475554285.309856,XRP
2020-02-26,0.2549377168645062,11161956330.394718,2567025289.697201,XRP
2020-02-27,0.23266378428241924,10107015239.20526,3277214495.244253,XRP
2020-02-28,0.23617604299477746,10372076911.34373,2700620092.1848893,XRP
2020-02-29,0.23717611347675766,10383454661.41943,2477143911.606179,XRP
2020-03-01,0.23037150494861858,10085552216.249443,2044539704.0515926,XRP
2020-03-02,0.22917706895795528,10025695675.143848,2069107143.4855473,XRP
2020-03-03,0.23935065416728013,10478654993.098969,2463124755.610758,XRP
2020-03-04,0.23457912088562113,10269759591.410824,2454087704.964802,XRP
2020-03-05,0.23463668153171868,10272279568.445084,2236741729.1902986,XRP
2020-03-06,0.23799885638303916,10432581064.571096,2193770065.4365125,XRP
2020-03-07,0.24386760361915502,10685792781.178034,2329507514.6243596,XRP
2020-03-08,0.23709215080017237,10388905930.494232,1974512300.6903646,XRP
2020-03-09,0.20384611735996336,8932130947.405481,2212569691.91303,XRP
2020-03-10,0.20882219538631508,9150172777.740633,2703449654.798481,XRP
2020-03-11,0.21152859473962587,9268761808.195688,2198016132.888562,XRP
2020-03-12,0.20985557507598007,9174518395.667374,2049343228.0515945,XRP
2020-03-13,0.13782959908786777,6028784807.164941,2844634644.5898576,XRP
2020-03-14,0.15793320292960084,6828007204.563598,5002103249.521113,XRP
2020-03-15,0.14740449415734955,6450069989.016672,2154086289.8254404,XRP
2020-03-16,0.1536465110327934,6732484159.771578,2079737198.446287,XRP
2020-03-17,0.14233610354273207,6240388468.092608,2529761544.987209,XRP
2020-03-18,0.14855496359845247,6533184465.968457,2083392083.9541287,XRP
2020-03-19,0.14686144782598295,6436304690.825929,1931411749.8110197,XRP
2020-03-20,0.1630137642312299,7154342167.204617,2490205855.675707,XRP
2020-03-21,0.1578654199821656,6932408770.043524,2852880594.57501,XRP
2020-03-22,0.1572388916037732,6893765822.423717,2026937931.3596132,XRP
2020-03-23,0.1506641854751117,6610426078.543431,1876934021.256626,XRP
2020-03-24,0.15818223865173547,6935124633.666894,2149427563.4819174,XRP
2020-03-25,0.16232648779448133,7127137923.557504,2083687565.2443302,XRP
2020-03-26,0.1616945113158979,7106446510.326314,2007027965.7754834,XRP
2020-03-27,0.17414388125687338,7645994668.6750965,2139429595.5853508,XRP
2020-03-28,0.1741474352175186,7646150709.55319,2647454047.447796,XRP
2020-03-29,0.17685014138047248,7760076485.941018,2638537629.977689,XRP
2020-03-30,0.16447701662718836,7221559455.172825,1869916824.5573218,XRP
2020-03-31,0.17093843850410675,7516283687.083531,1990274338.689318,XRP
2020-04-01,0.17392564111197442,7641538582.275465,1985080187.5900197,XRP
2020-04-02,0.17508389119266285,7634756565.062687,2002659987.2943866,XRP
2020-04-03,0.17815815095276072,7796534797.044705,2346925185.3665543,XRP
2020-04-04,0.17903878936652484,7866188147.539315,2001601449.389316,XRP
2020-04-05,0.18002309457934823,7901465588.758275,1754643970.4112556,XRP
2020-04-06,0.1781015255131237,7825008837.509199,1640070010.3468537,XRP
2020-04-07,0.19471507618414166,8563367775.746166,2390554002.134605,XRP
2020-04-08,0.192698794927934,8473684261.85753,2553384541.0569887,XRP
2020-04-09,0.20004763010892992,8812426645.650202,2045635629.867087,XRP
2020-04-10,0.19806941770953088,8710888248.686846,1815834538.3656497,XRP
2020-04-11,0.18842873691679146,8286901072.887856,2101666681.991302,XRP
2020-04-12,0.1885856605415796,8293802411.695811,1781001895.317215,XRP
2020-04-13,0.18793418546556673,8265151211.275384,2018968368.000913,XRP
2020-04-14,0.18827236788185847,8299611707.552383,2228364721.4187016,XRP
2020-04-15,0.18610888684287522,8202409954.834599,1862120141.679969,XRP
2020-04-16,0.18169801367609822,8011761733.297829,1937688979.9904425,XRP
2020-04-17,0.18856584786352443,8313796758.115251,2619561036.3051047,XRP
2020-04-18,0.18890422687848843,8333268489.325,1866168812.0107803,XRP
2020-04-19,0.19410552542802123,8564164034.737875,1914325546.147416,XRP
2020-04-20,0.18984854465276943,8376547767.92359,1849385510.2163618,XRP
2020-04-21,0.18330269141211422,8086477705.570027,2266839384.9033456,XRP
2020-04-22,0.18313346135006744,8074284895.834148,1826836936.6230843,XRP
2020-04-23,0.18768951931615696,8275159764.626271,1760936753.9293184,XRP
2020-04-24,0.1901184454663675,8382250197.9264555,2284073444.0555773,XRP
2020-04-25,0.19238168847343698,8482035724.246257,1858298807.3877132,XRP
2020-04-26,0.19442200981571112,8571317096.772564,1645169648.3148115,XRP
2020-04-27,0.19693094024713242,8682610510.595545,1670524318.453444,XRP
2020-04-28,0.19789304938794036,8729627019.338083,1707500454.9858208,XRP
2020-04-29,0.2133646263583613,9405727836.780415,2539833760.635142,XRP
2020-04-30,0.22602861693321166,9970767177.657255,3099767025.4387383,XRP
2020-05-01,0.21310049835339237,9449611235.487078,3081128998.8249784,XRP
2020-05-02,0.21763942367204323,9616759488.62069,2290295884.770336,XRP
2020-05-03,0.2229278108306535,9833981773.529413,2161381421.7909484,XRP
2020-05-04,0.2193996373715576,9678343975.978186,2152766758.0567203,XRP
2020-05-05,0.2183355316840978,9590628118.624918,2467883145.441815,XRP
2020-05-06,0.21665867531586175,9557432319.43245,2076215754.529813,XRP
2020-05-07,0.21316859552060752,9538926053.665503,1917689134.9933252,XRP
2020-05-08,0.2193568557668683,9676456757.334675,2597154210.5145693,XRP
2020-05-09,0.21817125944521623,9652873648.681679,2408353529.8585777,XRP
2020-05-10,0.21623674329232112,9545970574.247509,2545120609.5792956,XRP
2020-05-11,0.20087033236420565,8860901078.056873,3090382984.656238,XRP
2020-05-12,0.19388790957730762,8552948875.18262,2435998568.3509817,XRP
2020-05-13,0.197123255346823,8693754579.16676,1955868887.2627707,XRP
2020-05-14,0.20180311736508466,8892830320.503365,1887395769.1549468,XRP
2020-05-15,0.20339121602916818,8971968255.938885,1981280575.955368,XRP
2020-05-16,0.1984767930027895,8755377615.674406,1861283854.619996,XRP
2020-05-17,0.20068503569720783,8852789501.286718,1618674614.034291,XRP
2020-05-18,0.20066391162784475,8860387827.044128,1540402812.7256665,XRP
2020-05-19,0.20463934825919036,9011434283.414942,1746308904.9745858,XRP
2020-05-20,0.20474144959670157,9031729491.792507,1785715895.5300689,XRP
2020-05-21,0.20187100598936145,8905106034.5785,1733979832.258884,XRP
2020-05-22,0.19501216560766965,8602543016.30914,1544535157.9958904,XRP
2020-05-23,0.19960886868775185,8816681088.275835,1454970548.1993108,XRP
2020-05-24,0.19754927942344438,8714462345.390297,1249075196.4790466,XRP
2020-05-25,0.19419036291235778,8586301007.646535,1289364325.3179705,XRP
2020-05-26,0.19685487196537504,8682758874.370806,1572175495.217402,XRP
2020-05-27,0.19413459787001003,8567002549.941864,1392748661.8291106,XRP
2020-05-28,0.19720175798010187,8699660782.665977,1358329184.3187313,XRP
2020-05-29,0.20079689798971392,8857724066.1647,1499537828.1718988,XRP
2020-05-30,0.19790502860899387,8731198879.71849,1388432175.7669818,XRP
2020-05-31,0.20577482926769294,9100788486.566254,1464684241.188124,XRP
2020-06-01,0.2032687101969978,8966762754.982592,1594357118.5912654,XRP
2020-06-02,0.21087234962022489,9302180983.968418,1561471396.2505286,XRP
2020-06-03,0.2032858789259503,8967520116.600977,1737361211.0604463,XRP
2020-06-04,0.20362470318243275,8982880357.683361,1256977102.3094773,XRP
2020-06-05,0.20484984489666377,9036511117.737663,1313145139.9027412,XRP
2020-06-06,0.20313854754795302,8983729851.068195,1297990440.471073,XRP
2020-06-07,0.20320959689430387,8959322858.43545,1058657481.0092325,XRP
2020-06-08,0.20293189504238213,8950315641.572674,1197102621.5350354,XRP
2020-06-09,0.2040536556633028,9001388939.03785,1251561325.8446476,XRP
2020-06-10,0.20126914749084193,8878556339.039703,1328042189.9544604,XRP
2020-06-11,0.2028000526521789,8946088933.548634,1303802102.0559528,XRP
2020-06-12,0.19011049188788876,8386316203.510396,1464763764.6771228,XRP
2020-06-13,0.19341171844237245,8531942725.594468,1332835186.6451855,XRP
2020-06-14,0.19278129355715468,8528927628.977804,1187813850.7313433,XRP
2020-06-15,0.19038565076060282,8426050743.047891,1150138451.2404819,XRP
2020-06-16,0.19210767925088426,8520123141.714212,1454758196.3784769,XRP
2020-06-17,0.1911280314860965,8470921493.314353,1246601572.7074816,XRP
2020-06-18,0.19317215500214915,8577386518.673258,1319933194.810691,XRP
2020-06-19,0.19041681951138753,8445132213.438693,1163790865.0304394,XRP
2020-06-20,0.1872217853352464,8313481454.272817,1194918136.1065462,XRP
2020-06-21,0.18867538287461827,8365620576.287947,1064702970.5453695,XRP
2020-06-22,0.18540995922524967,8223074113.743773,1015362822.0192441,XRP
2020-06-23,0.19003525021647294,8440336061.247619,1031254003.7220415,XRP
2020-06-24,0.18829237051161374,8350911268.409599,1139321571.8165243,XRP
2020-06-25,0.18392972980810404,8157424802.059575,1180122764.4242494,XRP
2020-06-26,0.18352365517619634,8174313655.851336,1065596334.9274625,XRP
2020-06-27,0.18277971321724198,8147773072.74046,1282600124.6016247,XRP
2020-06-28,0.17589429098928788,7834494705.544174,1203944528.5554078,XRP
2020-06-29,0.1769985457927027,7893165939.317899,1184828112.2307308,XRP
2020-06-30,0.17759720673089446,7910841789.320565,1162669419.6907592,XRP
2020-07-01,0.17570051360531663,7825863681.306612,1042249688.527783,XRP
2020-07-02,0.17673982795801382,7876682374.54288,1164143368.3559296,XRP
2020-07-03,0.175210257774019,7804027232.306131,907150118.059732,XRP
2020-07-04,0.17602967232868488,7844409345.792821,965079482.8005862,XRP
2020-07-05,0.17776145865886417,7927764847.482127,1028972055.3926406,XRP
2020-07-06,0.17718496372331566,7886205457.101266,989670839.2420546,XRP
2020-07-07,0.18838913245133598,8382624840.303058,1449017121.488291,XRP
2020-07-08,0.18482483944539824,8221452519.17162,1118759148.3724747,XRP
2020-07-09,0.20433609878096115,9112910280.659475,1887140940.6239734,XRP
2020-07-10,0.20236856149258253,9043230526.68333,1805510389.2195594,XRP
2020-07-11,0.1987890313083414,8893727516.201387,1271305899.553482,XRP
2020-07-12,0.20141619522058504,9013255810.651312,1148229968.005948,XRP
2020-07-13,0.20084690446497824,8966264523.682837,978263600.5955677,XRP
2020-07-14,0.19860646792657077,8890650610.877533,1295450904.9373937,XRP
2020-07-15,0.19887149161484804,8915032188.42276,1229683954.1416867,XRP
2020-07-16,0.19723002143999407,8838298047.426737,1087859005.570823,XRP
2020-07-17,0.19404640279005098,8697735762.463654,1142507498.2131786,XRP
2020-07-18,0.19426776570870785,8705421339.112036,1006735467.4007933,XRP
2020-07-19,0.19947076313006376,8938710463.140823,977356287.6924582,XRP
2020-07-20,0.19952293195919907,8937948631.520885,1234247613.9802349,XRP
2020-07-21,0.19467002770335812,8723579266.387522,1231350389.8074782,XRP
2020-07-22,0.19905021723545974,8912758866.8116,1211211329.9152627,XRP
2020-07-23,0.20343764059404754,9117327614.133474,1088497490.0178118,XRP
2020-07-24,0.20818695285280153,9317240501.250225,1558970692.8591578,XRP
2020-07-25,0.2042966234637715,9164825016.57929,1451104338.1077611,XRP
2020-07-26,0.21426161557790874,9607904717.300404,1348536567.2629757,XRP
2020-07-27,0.21528330980922147,9655192377.359356,1517041766.201547,XRP
2020-07-28,0.22387632064128649,10031095202.674301,1826151829.5592408,XRP
2020-07-29,0.22995643899629792,10311201250.050516,1862380443.3500698,XRP
2020-07-30,0.2426965515770819,10884642645.428476,2015964293.046442,XRP
2020-07-31,0.24435884316605191,11025956249.094622,1678463250.1292753,XRP
2020-08-01,0.25923265617918223,11629863144.261322,1847648958.4997876,XRP
2020-08-02,0.2913018478979388,13102382209.080418,3150860709.8492293,XRP
2020-08-03,0.28630975029015604,12840645689.037197,4493672388.136328,XRP
2020-08-04,0.31009269952720975,13884633781.743803,3166695299.039239,XRP
2020-08-05,0.3006844248898732,13462388683.522419,2418576841.795307,XRP
2020-08-06,0.3023822645129705,13565668790.998877,1922038117.7264874,XRP
2020-08-07,0.30336700769757885,13609846976.87266,1861387417.2002969,XRP
2020-08-08,0.2938976678070039,13200238136.076149,4636202683.783627,XRP
2020-08-09,0.29388630365412904,13179779923.53841,1988635774.0523977,XRP
2020-08-10,0.28776096348798696,12903150357.63545,1915384481.2994814,XRP
2020-08-11,0.29418889600186643,13205041144.120667,2553724778.5855603,XRP
2020-08-12,0.28398286725502375,12779443008.676954,4975063105.047601,XRP
2020-08-13,0.2823902059280601,12671000194.634298,2427549933.5754943,XRP
2020-08-14,0.29433364365567655,13198440485.89151,2478119401.7520084,XRP
2020-08-15,0.2995466202839251,13455250546.009106,2173076304.2160726,XRP
2020-08-16,0.29931113568183204,13435515076.955982,2605016821.8602157,XRP
2020-08-17,0.3032923477695733,13623503827.413843,2521984969.298177,XRP
2020-08-18,0.3146297531934636,14132765558.945097,3420857738.9387383,XRP
2020-08-19,0.3029762978947723,13616539460.561516,2727046213.8384895,XRP
2020-08-20,0.29012669674711095,13039045107.718191,2493335942.2243185,XRP
2020-08-21,0.29225257818676637,13121088346.449871,2370638516.8312345,XRP
2020-08-22,0.2791806305823162,12559855812.78279,2286851251.474602,XRP
2020-08-23,0.2854389359353903,12828364996.706217,2079080814.4632735,XRP
2020-08-24,0.2851067954158283,12847345400.40493,1854462300.194022,XRP
2020-08-25,0.2889889462508965,12990310946.328604,1854683294.3507082,XRP
2020-08-26,0.277714277220598,12481198829.120821,2090806113.4462192,XRP
2020-08-27,0.27651090847081833,12444058389.73597,1722297777.186539,XRP
2020-08-28,0.2643129566362412,11892725357.024134,2044208784.585677,XRP
2020-08-29,0.2713516293652327,12209429474.405241,1662139152.0528982,XRP
2020-08-30,0.2743044410353674,12327872181.022144,1474071862.2568681,XRP
2020-08-31,0.28231066481099576,12698936383.28671,1797744333.9432154,XRP
2020-09-01,0.2824332033877913,12734844410.00787,1713133363.5142736,XRP
2020-09-02,0.29461882535601464,13354060728.872845,2200424987.252293,XRP
2020-09-03,0.2750951115567203,12382372183.463934,2141694657.2245405,XRP
2020-09-04,0.24528634018368428,11065297518.795168,1905179784.3997455,XRP
2020-09-05,0.25549889572209644,11509605205.140549,2213832554.2559366,XRP
2020-09-06,0.2371246990690675,10673276821.059345,2295524358.51172,XRP
2020-09-07,0.2394869983145511,10779606840.159895,1877164435.4658952,XRP
2020-09-08,0.2419253901835391,10890870593.009487,1999444569.4422069,XRP
2020-09-09,0.23644528243717094,10612102851.321522,1836240274.3074849,XRP
2020-09-10,0.23911660696787632,10762935066.23375,1664634671.0189152,XRP
2020-09-11,0.24300108452596714,10937780219.207964,1707722753.4164515,XRP
2020-09-12,0.24245595533237194,10913243278.057064,1582869715.0586348,XRP
2020-09-13,0.2462457036617809,11065127814.291183,1419186192.1654565,XRP
2020-09-14,0.2423228845096534,10882899642.99869,1590391766.8511598,XRP
2020-09-15,0.24619724094997353,11089299566.068031,1606167309.6798735,XRP
2020-09-16,0.24303385677974093,10924989830.669458,1656784495.1654375,XRP
2020-09-17,0.24721681201776985,11135223431.648582,1770612287.3259656,XRP
2020-09-18,0.25188079438064914,11385313831.484951,2004021133.6144068,XRP
2020-09-19,0.2500861615516868,11264465645.812262,1869517172.4901931,XRP
2020-09-20,0.25188767319648075,11350057025.953384,1705001457.9575903,XRP
2020-09-21,0.24639633759934934,11108885769.40159,1633405640.589034,XRP
2020-09-22,0.23165657547696566,10487928992.66827,2007044758.6876988,XRP
2020-09-23,0.2331628823635652,10492066944.17281,1595971759.2937121,XRP
